userId,jobId,Clicks
269,1711,76
269,1721,55
269,1722,22
269,1729,25
270,47,67
270,50,46
270,223,4
270,260,68
270,296,98
270,1196,35
270,1199,16
270,1208,85
270,1210,37
270,1682,82
270,1704,77
270,1732,44
270,2291,38
270,2502,3
270,2571,96
270,2712,58
270,2959,25
270,2997,59
270,3535,68
270,3793,24
270,3897,72
270,3949,50
270,4011,45
270,4226,15
270,4308,97
270,4344,31
270,4734,35
270,4878,35
270,4887,81
270,4973,70
270,4979,1
270,4993,63
270,4995,99
270,5283,89
270,5378,31
270,5445,29
270,5507,16
270,5903,94
270,5952,12
270,5991,78
270,6283,53
270,6373,36
270,6377,61
270,6537,22
270,6773,53
270,6863,29
270,6874,72
270,7153,66
270,7254,32
270,7346,27
270,7361,64
270,7371,14
270,7373,41
270,7438,8
270,7445,65
270,8641,16
270,8807,16
270,8874,16
270,27660,16
270,27904,47
270,31696,69
270,32587,3
270,33493,23
270,33794,42
270,34405,79
270,36535,62
270,44191,20
270,45720,84
270,45728,61
270,46578,38
270,47200,69
270,47997,74
270,48385,10
270,48501,68
270,48516,38
270,48774,44
270,48780,21
270,51255,67
270,51662,72
270,52281,71
270,52328,0
270,52973,95
270,52975,16
270,53519,84
270,53996,25
270,54503,78
270,54995,63
270,55118,11
270,56367,88
270,56757,54
270,57368,22
270,57640,14
270,57669,80
270,58559,88
270,59315,68
270,59387,17
270,60069,20
270,60074,67
270,60684,59
270,61132,70
270,61323,55
270,63876,17
270,66509,13
270,66934,99
270,67734,15
270,67997,92
270,68157,39
270,68237,46
270,68319,10
270,68358,46
270,68659,69
270,69122,44
270,69526,62
270,69757,94
270,70286,29
270,71535,22
270,72011,36
270,72998,38
270,73266,58
270,73881,30
270,76093,19
270,76251,64
270,77561,4
270,79132,23
270,79695,35
270,80241,57
270,80549,51
270,81132,79
270,81229,79
270,81591,54
270,86332,28
270,86833,11
270,87232,6
270,88129,12
270,88140,49
270,88163,89
270,88405,5
270,89343,78
270,89745,50
270,89804,55
270,90405,85
270,91500,20
270,91529,18
270,91542,99
270,93510,41
270,93512,76
270,93840,78
270,94466,12
270,94677,70
270,94864,76
270,94959,54
270,95088,41
270,95167,82
270,95307,76
270,95510,77
270,97752,14
270,97913,69
270,97938,4
270,98809,53
270,99007,69
270,99114,0
270,101285,61
270,101864,7
270,102123,54
270,103228,60
270,103253,91
270,103341,97
270,104243,92
270,104841,46
270,106002,27
270,106487,37
270,106489,29
270,106918,32
270,106920,30
270,107406,15
270,108548,54
270,108932,14
270,109187,62
270,109374,83
270,109487,37
270,110102,80
270,110730,47
270,111113,9
270,111360,53
270,111362,19
270,111443,49
270,111759,47
270,112175,24
270,112183,27
270,112552,0
270,112852,87
270,113345,74
270,113741,44
270,114670,74
270,114707,81
270,115122,53
270,115149,6
270,115617,70
270,115680,96
270,115713,0
270,116823,19
270,117871,79
270,118696,99
270,119141,77
270,119145,11
270,120466,83
270,122882,19
270,122886,14
270,122892,33
270,122900,100
270,122904,56
270,122920,67
270,122924,29
270,128360,41
270,134130,97
270,135133,72
270,135532,65
270,136864,28
270,138036,5
270,139620,34
270,140174,87
270,142488,51
270,147006,26
270,147010,98
270,147426,66
270,148168,23
270,149354,16
270,149572,59
270,152077,57
271,16,35
271,32,73
271,50,80
271,104,85
271,110,88
271,260,44
271,296,12
271,318,81
271,337,16
271,457,44
271,588,36
271,589,76
271,593,80
271,653,85
271,1036,3
271,1090,58
271,1101,22
271,1196,79
271,1197,51
271,1198,89
271,1200,34
271,1207,11
271,1208,71
271,1210,62
271,1220,93
271,1225,15
271,1230,53
271,1240,0
271,1270,82
271,1291,57
271,1304,57
271,1374,64
271,1375,60
271,1377,49
271,1517,92
271,1544,4
271,1552,10
271,1584,49
271,1645,57
271,1653,70
271,1674,96
271,1721,32
271,1909,82
271,1917,93
271,1923,48
271,2028,1
271,2174,71
271,2194,44
271,2329,97
271,2571,51
271,2628,4
271,2657,41
271,2761,60
271,2762,55
271,2792,47
271,2797,91
271,2985,38
271,3114,34
271,3578,10
271,3623,68
271,3793,99
271,4306,39
271,4993,15
271,5060,52
271,5464,71
271,5782,33
271,5952,31
271,6333,98
271,7153,34
271,8360,40
271,8636,67
271,8961,86
272,1,94
272,260,63
272,480,49
272,592,3
272,1198,22
272,1291,8
272,2115,98
272,3793,79
272,4232,68
272,4367,90
272,4993,51
272,5218,78
272,5349,56
272,5504,12
272,6333,38
272,8636,79
272,8972,62
272,33794,89
272,72641,64
272,78637,33
272,81847,40
272,87232,70
272,88125,39
272,89745,22
272,94777,31
272,95510,87
272,96079,25
272,98243,99
272,99112,19
272,106489,92
272,110102,24
272,110553,29
272,111362,25
272,112852,47
272,115617,20
272,119145,30
272,122892,17
272,122900,11
272,134853,3
273,1,56
273,150,11
273,260,90
273,296,78
273,593,60
273,778,59
273,919,2
273,1136,90
273,1196,87
273,1197,0
273,1210,2
273,1240,84
273,1270,51
273,1291,14
273,1907,98
273,2571,39
273,2596,39
273,2657,97
273,2762,81
273,2918,60
273,2959,3
273,3114,25
273,3793,76
273,4246,87
273,4306,24
273,4878,65
273,4886,26
273,4896,78
273,4993,47
273,5349,65
273,5378,49
273,5816,20
273,5952,11
273,6333,52
273,6365,16
273,6377,80
273,6539,19
273,6874,60
273,6934,92
273,7153,2
273,8360,5
273,8368,88
273,8874,7
273,8961,45
273,31696,90
273,33493,100
273,33794,61
273,39183,89
273,40815,60
273,44191,93
273,51255,51
273,54259,52
273,58559,77
273,59315,11
273,61024,94
273,68157,11
273,68358,14
273,69844,49
273,72998,77
273,73017,88
273,74458,54
273,78499,59
273,79132,20
273,80463,3
273,81834,12
273,88125,64
273,89745,22
273,91500,0
273,91529,66
273,93510,58
273,96821,11
273,99149,40
273,102123,77
273,103228,5
273,104841,5
273,105593,75
273,107083,68
273,107516,59
273,109374,55
273,109487,46
273,110102,32
273,112852,73
273,114028,91
273,115617,80
273,115713,96
273,116660,82
273,119141,97
273,119145,32
273,122882,81
273,122886,88
273,122892,35
273,122904,26
274,22,22
274,198,34
274,293,61
274,296,90
274,319,30
274,342,99
274,345,27
274,471,43
274,543,84
274,555,25
274,608,62
274,778,13
274,866,36
274,1089,40
274,1199,38
274,1215,33
274,1241,13
274,1242,53
274,1449,66
274,1500,55
274,1653,92
274,1676,28
274,1682,58
274,1732,34
274,2012,84
274,2054,95
274,2268,40
274,2502,55
274,2617,62
274,2858,16
274,2890,95
274,2959,39
274,2997,18
274,3265,7
274,3471,15
274,3481,78
274,3897,11
274,4306,48
274,6242,61
275,1,28
275,3,25
275,16,59
275,39,89
275,50,46
275,101,76
275,110,25
275,231,92
275,293,6
275,333,71
275,344,30
275,356,58
275,364,80
275,367,32
275,377,70
275,441,33
275,457,66
275,480,78
275,500,68
275,585,49
275,589,40
275,608,51
275,648,54
275,745,24
275,785,84
275,858,7
275,1042,26
275,1059,40
275,1060,17
275,1198,28
275,1240,14
275,1252,79
275,1265,94
275,1270,77
275,1307,91
275,1377,14
275,1408,75
275,1580,34
275,1673,63
275,1682,30
275,1704,90
275,1721,80
275,1954,11
275,1968,86
275,2011,55
275,2012,70
275,2109,60
275,2248,40
275,2355,58
275,2395,75
275,2424,30
275,2502,59
275,2541,95
275,2542,39
275,2571,24
275,2580,56
275,2581,26
275,2599,28
275,2762,69
275,2797,76
275,2858,90
275,2959,52
275,3114,16
275,3275,26
275,3363,70
275,3424,1
275,3450,98
275,3481,80
275,3556,70
275,3578,55
275,3752,10
275,3755,60
275,3793,32
275,3809,57
275,3897,91
275,3911,12
275,4022,34
275,4226,25
275,4239,34
275,4896,33
275,4963,51
275,4979,56
275,4995,52
275,5620,67
275,5816,42
275,5989,20
275,6016,81
275,6378,64
275,6539,85
275,6711,10
275,6796,6
275,6953,66
275,7147,67
275,8368,16
275,8638,68
275,8784,28
275,8949,42
275,8958,25
275,8961,51
275,30810,69
275,32587,99
275,33660,37
275,33794,48
275,34437,93
275,38038,21
275,38886,38
275,40815,10
275,40819,70
275,41997,71
275,46578,8
275,47610,27
275,48082,50
275,48516,78
275,48774,15
275,49272,63
275,49530,35
275,50872,21
275,54001,44
275,54281,35
275,54881,67
275,55269,43
275,56367,21
275,56782,22
275,58559,62
275,58998,70
275,59141,45
275,59273,26
275,59315,43
275,60128,52
275,60293,38
275,60763,90
275,63082,83
275,64614,9
275,64620,27
275,64839,24
275,67255,67
275,68358,5
275,68954,11
275,69481,54
275,69640,43
275,69757,4
275,69844,63
275,71535,95
275,71579,27
275,72011,80
275,72226,52
275,72641,90
275,73023,92
275,73266,98
275,74152,52
275,74324,11
275,77455,30
275,77561,12
275,78499,76
275,79091,79
275,79132,77
275,79318,20
275,80463,78
275,80489,97
275,80906,60
275,81834,56
275,81845,99
275,81847,36
275,81932,61
275,82459,79
275,86000,54
275,86345,45
275,86347,99
275,86377,55
275,87232,91
275,88125,87
275,88163,3
275,88744,2
275,88810,73
275,89492,72
275,89745,12
275,89804,95
275,91500,15
275,92535,91
275,93324,19
275,93840,28
275,94959,78
275,95088,60
275,95135,50
275,96079,78
275,96821,16
275,96911,57
275,97057,8
275,97304,13
275,97921,42
275,97938,14
275,98154,37
275,98961,34
275,99114,20
275,100383,68
275,101525,15
275,102125,88
275,102194,8
275,102445,3
275,102993,43
275,104841,55
275,105504,61
276,70,1
276,153,49
276,168,62
276,186,5
276,592,9
276,673,16
276,762,2
276,785,44
276,1129,7
276,1215,43
276,1377,6
276,1408,36
276,1562,85
276,1690,86
276,1747,21
276,1909,94
276,2294,96
276,2804,34
276,3213,98
276,4085,22
276,33794,59
277,110,63
277,260,22
277,318,68
277,356,16
277,377,76
277,589,14
277,858,27
277,1036,30
277,1200,1
277,1210,67
277,1221,24
277,1527,86
277,1573,65
277,1954,4
277,2028,14
277,2571,0
277,3948,41
277,5618,86
277,5971,50
277,6365,46
277,8644,18
277,31658,16
277,50872,78
277,58559,25
277,77561,32
277,82461,55
277,91500,64
277,98809,77
277,104283,77
277,109487,45
277,115713,33
277,117529,45
277,120799,90
277,122882,87
277,122890,33
277,122900,38
277,122904,90
277,122920,9
277,132046,11
277,133195,18
277,134130,71
277,134393,0
277,134853,70
277,136016,77
277,136020,64
277,136598,87
277,136864,12
277,138036,19
277,139385,71
277,140110,74
277,140711,26
277,141688,64
277,146309,29
277,148626,65
277,149352,71
277,149406,84
277,150548,1
277,159093,48
278,80,68
278,111,82
278,260,60
278,296,98
278,401,60
278,541,7
278,549,6
278,586,50
278,615,12
278,670,76
278,750,83
278,759,72
278,899,33
278,908,74
278,909,75
278,910,71
278,912,37
278,919,46
278,920,100
278,923,63
278,936,36
278,945,72
278,971,32
278,1084,69
278,1104,26
278,1225,0
278,1228,37
278,1244,18
278,1247,92
278,1252,16
278,1303,79
278,1304,9
278,1617,87
278,1734,43
278,1900,17
278,1960,71
278,1961,19
278,2064,98
278,2313,54
278,2396,5
278,2732,0
278,2804,60
278,2908,37
278,2973,30
278,2997,13
278,3362,26
278,3405,12
278,3469,98
278,3504,1
278,3735,48
278,4117,74
278,4174,2
278,4178,47
279,2,11
279,10,68
279,21,73
279,34,37
279,47,90
279,50,48
279,110,78
279,150,4
279,151,66
279,153,42
279,160,25
279,161,77
279,165,19
279,173,96
279,185,37
279,196,45
279,225,12
279,231,24
279,236,6
279,252,74
279,253,71
279,266,2
279,282,88
279,292,30
279,296,55
279,316,8
279,317,16
279,318,76
279,329,19
279,339,28
279,349,33
279,350,18
279,356,1
279,364,31
279,367,98
279,377,28
279,380,98
279,420,50
279,432,80
279,434,67
279,440,9
279,454,13
279,457,10
279,480,42
279,500,91
279,527,11
279,539,15
279,553,83
279,586,94
279,587,57
279,588,94
279,589,52
279,590,34
279,592,38
279,593,55
279,595,5
279,597,23
280,11,60
280,17,38
280,28,74
280,58,48
280,260,84
280,380,87
280,838,35
280,1094,61
280,1172,10
280,1183,85
280,1196,6
280,1393,23
280,1408,77
280,1479,76
280,1639,12
280,1721,60
280,1907,67
280,1911,39
280,1917,86
280,1920,72
280,2006,33
280,2059,54
281,150,83
281,153,24
281,231,35
281,260,59
281,296,30
281,344,90
281,356,92
281,367,93
281,380,71
281,457,33
281,480,93
281,509,87
281,527,34
281,589,94
281,590,42
281,592,36
281,593,18
281,597,95
281,608,65
281,648,93
281,780,98
281,858,24
281,899,86
281,903,61
281,904,49
281,908,78
281,912,15
281,919,6
281,922,93
281,923,96
281,969,26
281,1084,66
281,1088,90
281,1193,73
281,1198,30
281,1204,17
281,1207,66
281,1219,44
281,1234,91
281,1250,30
281,1252,18
281,1262,59
281,1270,76
281,1272,81
281,1276,57
281,1282,93
281,1293,61
281,1304,74
281,1371,57
281,1375,4
281,2019,57
281,2028,12
281,2080,8
281,2167,42
281,2571,42
281,2858,50
281,3101,78
281,3468,69
281,3801,98
281,4178,97
281,4297,42
281,4327,67
281,4422,20
281,5291,65
281,5349,67
281,5899,88
281,5995,64
281,6777,63
281,6986,74
281,7062,6
281,7086,78
281,7087,71
281,7091,65
281,7156,77
281,7840,91
281,7941,15
281,7944,75
281,8228,94
281,8492,85
281,8961,88
281,8989,87
281,26131,42
282,1,37
282,10,46
282,22,62
282,32,37
282,110,89
282,150,74
282,165,61
282,260,19
282,296,27
282,318,94
282,349,61
282,356,42
282,377,24
282,380,0
282,457,16
282,474,4
282,480,49
282,500,60
282,508,36
282,524,37
282,527,19
282,553,37
282,589,58
282,590,60
282,592,91
282,593,71
282,597,24
282,648,5
282,736,6
282,780,86
282,1036,55
282,1084,32
282,1097,36
282,1136,9
282,1196,37
282,1197,75
282,1198,97
282,1210,0
282,1240,16
282,1242,44
282,1250,20
282,1259,96
282,1262,40
282,1270,54
282,1285,9
282,1291,33
282,1302,22
282,1375,46
282,1380,18
282,1381,27
282,1573,29
282,1580,74
282,1610,59
282,1625,41
282,1641,61
282,1673,55
282,1674,89
282,1704,4
282,1722,69
282,1729,87
282,1777,9
282,1784,35
282,1876,37
282,1917,89
282,1961,68
282,2000,33
282,2001,42
282,2012,9
282,2028,98
282,2194,40
282,2268,58
282,2617,17
282,2628,51
282,2671,90
282,2683,36
282,2706,22
282,2716,24
282,2762,32
282,2770,87
282,2797,64
282,2858,69
282,2916,6
282,2944,22
282,2959,91
282,2968,84
282,3039,5
282,3098,94
282,3105,16
282,3107,57
282,3114,49
282,3147,70
282,3256,29
282,3408,17
282,3418,95
282,3421,19
282,3578,21
282,3623,91
282,3753,46
282,3861,19
282,3916,99
282,3977,90
282,3996,46
282,4085,96
282,4095,2
282,4223,62
282,4306,65
282,4308,41
282,4326,6
282,4447,2
282,4474,67
282,4623,79
282,4776,56
282,4963,90
282,4993,18
282,4995,21
282,5418,75
282,5445,24
282,5952,97
282,5989,9
282,6378,21
282,6539,82
282,7143,79
282,7153,55
282,7386,44
282,8360,26
282,8493,86
282,8665,65
283,1,20
283,7,45
283,17,77
283,32,77
283,36,16
283,47,2
283,50,34
283,58,17
283,105,26
283,150,80
283,265,13
283,288,33
283,296,47
283,318,38
283,350,17
283,356,37
283,357,79
283,364,4
283,457,37
283,475,68
283,480,22
283,508,94
283,527,46
283,586,61
283,587,20
283,590,46
283,593,21
283,597,76
283,608,58
283,720,43
283,745,13
283,778,57
283,780,93
283,923,84
283,1087,62
283,1101,52
283,1132,42
283,1136,53
283,1148,14
283,1172,6
283,1183,24
283,1223,56
283,1245,75
283,1246,69
283,1267,76
283,1270,68
283,1271,86
283,1293,66
283,1569,20
283,1641,19
283,1645,89
283,1682,70
283,1704,71
283,1721,99
283,1729,54
283,1732,22
283,1734,40
283,1784,98
283,1961,43
283,2324,12
283,2355,45
283,2357,67
283,2396,1
283,2539,53
283,2571,89
283,2585,7
283,2671,28
283,2692,0
283,2706,78
283,2762,71
283,2858,78
283,2997,36
283,3083,72
283,3160,42
283,3246,33
283,3418,84
283,3677,32
283,3746,65
283,3751,90
283,3897,92
283,3911,53
283,3948,99
283,3967,18
283,3992,44
283,4034,6
283,4151,14
283,4226,49
283,4235,36
283,4246,88
283,4306,37
283,4384,89
283,4848,13
283,4886,4
283,4963,93
283,4973,64
283,4995,85
283,5135,32
283,5225,32
283,5319,56
283,5418,67
283,5446,68
283,5607,79
283,5618,59
283,5669,74
283,5791,20
283,5878,85
283,5902,97
283,5995,47
283,6016,80
283,6218,74
283,6296,93
283,6370,5
283,6377,63
283,6385,72
283,6538,2
283,6539,3
283,6711,52
283,6869,74
283,6870,2
283,6874,13
283,6953,41
283,6954,35
283,7090,60
283,7139,43
283,7153,96
283,7177,73
283,7254,87
283,7256,8
283,7323,75
283,7361,77
283,7438,29
283,7456,44
283,7459,90
283,8464,8
283,8622,86
283,8638,83
283,8645,92
283,8665,30
283,8784,71
283,8873,79
283,8907,67
283,8910,54
283,8949,12
283,8951,69
283,8961,12
283,8966,56
283,8970,90
283,8973,17
283,26131,7
283,27773,87
283,27783,71
283,27803,48
283,27808,34
283,27815,36
283,27846,29
283,27878,77
283,30749,67
283,30793,3
283,30825,5
283,31878,19
283,32031,96
283,32170,52
283,32587,29
283,33004,31
283,33166,55
283,33493,92
283,34048,54
283,34072,72
283,34198,57
283,36276,26
283,36517,20
283,37240,9
283,38038,7
283,39183,46
283,39292,43
283,40583,16
283,41285,100
283,41527,10
283,41571,26
283,41997,84
283,42004,72
283,44191,35
283,44195,35
283,45950,45
283,46530,2
283,46578,95
283,46723,98
283,48385,17
283,48394,37
284,1,34
284,3,70
284,5,2
284,6,81
284,7,75
284,12,64
284,14,27
284,17,30
284,25,6
284,32,79
284,36,86
284,62,23
284,76,69
284,78,88
284,79,35
284,81,100
284,86,84
284,95,51
284,100,16
284,103,81
284,107,10
284,140,53
284,376,82
284,494,70
284,608,4
284,628,31
284,640,19
284,648,44
284,653,19
284,694,23
284,719,49
284,733,90
284,742,12
284,761,96
284,762,47
284,780,8
284,782,40
284,784,18
284,786,75
284,798,87
284,802,70
284,805,83
284,832,5
284,836,36
284,852,74
284,1006,31
284,1047,18
284,1049,39
284,1073,46
284,1356,51
284,1359,74
284,1393,8
285,1,36
285,2,42
285,3,73
285,10,23
285,19,76
285,32,79
285,44,1
285,47,52
285,50,4
285,60,2
285,63,11
285,69,82
285,70,22
285,93,32
285,104,38
285,110,33
285,112,92
285,153,38
285,157,79
285,160,96
285,163,77
285,168,49
285,170,10
285,173,92
285,176,19
285,177,34
285,180,28
285,181,51
285,185,73
285,188,31
285,198,59
285,223,92
285,231,91
285,234,14
285,235,57
285,252,48
285,253,5
285,255,7
285,260,37
285,288,20
285,292,36
285,293,11
285,296,45
285,316,56
285,317,78
285,329,95
285,330,51
285,344,19
285,353,14
285,355,71
285,356,13
285,364,77
285,366,11
285,368,52
285,370,56
285,372,90
285,374,51
285,377,42
285,405,28
285,407,1
285,410,62
285,413,49
285,423,66
285,429,15
285,435,56
285,440,67
285,441,27
285,442,14
285,450,80
285,457,40
285,466,46
285,471,2
285,473,53
285,479,23
285,480,54
285,481,6
285,485,44
285,500,54
285,505,39
285,516,15
285,519,38
285,520,53
285,527,91
285,542,47
285,543,16
285,546,93
285,547,95
285,551,65
285,555,65
285,558,61
285,586,75
285,588,52
285,589,47
285,590,56
285,592,41
285,593,65
285,608,42
285,610,69
285,611,60
285,637,97
285,653,41
285,661,0
285,708,61
285,733,16
285,736,15
285,762,72
285,780,38
285,784,62
285,858,39
285,861,21
285,866,95
285,919,77
285,934,56
285,968,11
285,1018,87
285,1025,26
285,1031,68
285,1032,36
285,1037,88
285,1042,89
285,1073,98
285,1079,8
285,1080,73
285,1089,24
285,1090,23
285,1091,75
285,1097,68
285,1101,90
285,1126,3
285,1135,12
285,1136,92
285,1148,20
285,1194,98
285,1196,17
285,1197,87
285,1198,84
285,1199,40
285,1200,30
285,1206,49
285,1208,9
285,1210,30
285,1213,53
285,1214,7
285,1215,8
285,1220,21
285,1222,93
285,1223,50
285,1240,38
285,1242,28
285,1243,7
285,1257,93
285,1258,52
285,1265,33
285,1270,31
285,1274,84
285,1275,3
285,1278,91
285,1282,96
285,1285,71
285,1291,71
285,1298,89
285,1327,27
285,1339,12
285,1345,60
285,1347,24
285,1356,83
285,1371,5
285,1372,50
285,1373,9
285,1374,43
285,1375,33
285,1376,73
285,1377,62
285,1378,18
285,1379,60
285,1380,84
285,1381,5
285,1387,68
285,1388,94
285,1391,90
285,1394,0
285,1405,65
285,1407,3
285,1440,81
285,1441,41
285,1445,82
285,1447,100
285,1461,91
285,1476,80
285,1479,66
285,1485,41
285,1499,65
285,1500,81
285,1513,5
285,1517,72
285,1527,99
285,1552,36
285,1562,5
285,1573,26
285,1580,85
285,1581,27
285,1586,60
285,1587,64
285,1589,43
285,1591,5
285,1597,44
285,1608,18
285,1610,69
285,1625,54
285,1626,78
285,1641,20
285,1644,13
285,1645,57
285,1647,39
285,1653,96
285,1663,31
285,1665,65
285,1676,10
285,1681,3
285,1689,45
285,1711,86
285,1717,23
285,1722,11
285,1729,94
285,1732,88
285,1748,92
285,1753,7
285,1754,16
285,1760,59
285,1777,25
285,1801,84
285,1805,52
285,1831,89
285,1885,56
285,1894,88
285,1909,16
285,1911,25
285,1917,29
285,1921,99
285,1923,1
285,1924,83
285,1954,78
285,1967,70
285,1968,75
285,1969,53
285,1974,65
285,1975,1
285,1976,28
285,1982,35
285,1991,46
285,1992,57
285,1997,28
285,2000,26
285,2003,14
285,2005,23
285,2011,63
285,2012,58
285,2018,54
285,2027,32
285,2028,76
285,2034,92
285,2038,52
285,2046,43
285,2054,58
285,2058,65
285,2072,3
285,2080,45
285,2088,94
285,2092,68
285,2105,9
285,2108,21
285,2109,19
285,2115,47
285,2116,46
285,2119,18
285,2120,16
285,2121,71
285,2124,35
285,2134,7
285,2138,25
285,2139,62
285,2140,13
285,2143,26
285,2155,60
285,2161,35
285,2167,86
285,2174,70
285,2194,58
285,2249,59
285,2253,19
285,2279,74
285,2282,53
285,2294,19
285,2301,80
285,2321,66
285,2325,87
285,2328,17
285,2353,91
285,2355,85
285,2371,69
285,2372,7
285,2375,25
285,2378,64
285,2379,24
285,2380,83
285,2385,95
285,2387,46
285,2395,32
285,2402,78
285,2404,81
285,2407,1
285,2413,87
285,2416,91
285,2421,35
285,2422,8
285,2423,15
285,2424,16
285,2427,77
285,2450,33
285,2459,63
285,2460,99
285,2468,20
285,2470,10
285,2471,34
285,2478,64
285,2496,12
285,2502,83
285,2539,32
285,2571,31
285,2580,73
285,2596,50
285,2598,82
285,2615,26
285,2616,41
285,2617,22
285,2628,41
285,2640,95
285,2641,43
285,2642,34
285,2643,10
285,2657,51
285,2683,12
285,2701,44
285,2706,27
285,2710,17
285,2717,87
285,2718,39
285,2720,2
285,2723,3
285,2735,77
285,2746,90
285,2761,78
285,2774,77
285,2791,93
285,2792,9
285,2794,34
285,2796,72
285,2797,98
285,2804,71
285,2815,57
285,2816,29
285,2826,16
285,2840,36
285,2858,6
285,2860,77
285,2863,92
285,2867,77
285,2872,93
285,2901,48
285,2916,17
285,2918,81
285,2947,25
285,2985,18
285,2986,73
285,2987,47
285,2997,59
285,3020,60
285,3033,12
285,3034,57
285,3052,31
285,3063,81
285,3070,85
285,3087,1
285,3108,58
285,3168,82
285,3175,23
285,3208,45
285,3213,1
285,3254,61
285,3258,90
285,3263,87
285,3387,95
285,3388,62
285,3401,3
285,3438,6
285,3439,52
285,3441,23
285,3442,5
285,3448,15
285,3450,42
285,3463,37
285,3471,51
285,3476,8
285,3477,84
285,3489,16
285,3499,61
285,3527,70
285,3564,0
285,3608,41
285,3671,19
285,3676,61
285,3688,1
285,3689,11
285,3693,64
285,3694,15
285,3695,24
285,3698,35
285,3699,17
285,3725,23
285,3758,15
285,3793,94
285,3809,79
286,23,1
286,150,58
286,344,80
286,433,60
286,577,61
286,588,79
286,748,57
286,1007,89
286,1017,88
286,1019,40
286,1064,25
286,1127,72
286,1214,78
286,1425,96
286,1459,89
286,1499,52
286,1517,42
286,1541,27
286,1592,48
286,1608,59
286,1721,61
286,1784,22
286,1887,69
286,1917,52
286,2000,100
286,2015,61
286,2072,93
286,2124,51
286,2522,42
286,2525,26
286,2628,42
286,2699,61
286,2791,63
286,2826,45
286,2827,9
286,2846,30
286,3250,34
286,3535,69
286,3726,50
286,3984,27
286,4002,63
286,4007,3
286,4045,19
287,1,69
287,2,49
287,13,20
287,260,46
287,316,16
287,329,21
287,364,76
287,480,9
287,484,83
287,494,4
287,588,79
287,589,86
287,595,34
287,616,85
287,648,37
287,653,2
287,733,75
287,780,86
287,911,70
287,919,62
287,924,17
287,955,88
287,1010,8
287,1011,77
287,1015,53
287,1018,87
287,1022,59
287,1097,36
287,1196,84
287,1197,37
287,1198,17
287,1203,97
287,1210,48
287,1228,54
287,1234,78
287,1240,50
287,1246,51
287,1252,29
287,1262,7
287,1265,45
287,1269,51
287,1283,59
287,1291,83
287,1356,6
287,1367,73
287,1580,7
287,1676,99
287,1682,97
287,1882,30
287,1907,72
287,1911,25
287,1917,100
287,1945,89
287,2003,68
287,2015,76
287,2050,52
287,2051,82
287,2058,21
287,2078,99
287,2080,78
287,2085,91
287,2105,88
287,2176,73
287,2355,82
287,2392,41
287,2394,13
287,2431,87
287,2501,21
287,2525,56
287,2549,77
287,2571,56
287,2628,40
287,2699,16
287,2713,90
287,2761,99
287,2846,19
287,3034,58
287,3114,90
287,3157,82
287,3256,54
287,3287,96
287,3494,64
287,3623,10
287,3672,89
287,3674,83
287,3751,4
287,3981,16
287,3988,98
287,3994,63
287,3996,44
287,4027,20
287,4306,75
287,4327,45
287,4638,87
287,4795,97
287,4802,37
287,4886,49
287,4993,25
287,5108,62
287,5349,12
287,5357,94
287,5378,45
287,5418,66
287,5445,36
287,5480,73
287,5952,32
287,6163,7
287,6377,84
287,6534,71
287,6537,32
287,6753,92
287,6793,21
287,6936,64
287,6947,79
287,7153,69
287,7324,24
287,7374,17
287,8361,23
287,8464,19
287,8636,53
287,8644,50
287,8665,64
287,8783,65
287,8914,56
287,8961,6
287,8965,88
287,8972,17
287,9001,61
287,25750,92
287,26528,77
287,32031,81
287,33493,23
287,33794,66
287,34048,64
287,38038,46
287,42191,93
287,45517,21
287,48780,34
287,50872,10
287,52722,72
287,54286,14
287,55768,19
287,58559,77
287,59315,17
287,59369,78
287,59392,11
287,59615,70
287,59784,26
287,60040,70
287,60069,76
287,60674,54
287,67295,65
287,68319,50
287,68358,45
287,68791,99
287,68954,13
287,71264,4
287,72356,85
287,72998,49
287,73017,50
287,74282,20
287,76093,48
287,77435,5
287,77561,64
287,78499,4
287,79091,92
287,79132,95
287,80463,65
287,81564,4
287,82173,87
287,82461,63
287,83803,91
287,84152,87
287,84601,93
287,85414,42
287,86332,50
287,87222,11
287,88140,46
287,88345,14
287,89745,19
287,90405,95
287,91500,31
287,91529,72
287,91535,60
287,91542,13
287,91978,97
287,93061,55
287,93265,84
287,95167,29
287,95313,4
287,95377,77
287,95510,7
287,95858,42
287,96079,89
287,98491,23
287,98809,19
287,101864,45
287,102125,80
287,102880,69
287,102903,13
287,103042,20
287,103141,71
287,103228,9
287,103249,9
287,103253,96
287,103772,84
287,104841,89
287,105468,100
287,106002,5
287,106011,22
287,106072,0
287,106487,90
287,106489,92
287,106642,52
287,106696,47
287,108190,95
287,108932,52
287,108945,49
287,109578,39
287,110102,14
287,110730,60
287,111364,80
287,111759,4
287,112175,29
287,112852,13
287,114180,5
287,115617,16
287,116823,0
287,117192,89
287,117529,57
287,117895,29
287,118696,9
287,122886,20
287,122892,52
287,122900,36
287,122902,65
287,122920,86
287,130490,96
287,130520,13
287,132046,60
287,134853,80
287,135133,18
287,135436,65
287,136016,98
287,136864,47
287,142997,65
287,145935,56
287,149406,7
287,152017,59
287,152081,5
287,157296,97
287,160438,26
287,160563,92
287,161944,46
288,2,81
288,6,78
288,10,79
288,19,53
288,25,98
288,31,85
288,39,36
